,Index,MolarVolume,AtomicPeriod Exponential,AtomicNumber Cubed,AbsoluteMeltingPoint,Electronegativity Exponential,AtomicGroup Exponential,Bond dissociation energy Cubed,EmpiricalRadius Exponential,AbsoluteMeltingPoint Cubed,Oxidation_States Exponential,AtomicPeriod Square Root,Assumed CN Cubed,CalculaterRadius Exponential,AtomicNumber Inversed Log,Bond dissociation energy Inversed Log,AtomicGroup Inversed Log,Electronegativity Inversed Log,AbsoluteMeltingPoint Inversed Log,AtomicWeight Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,AtomicPeriod Inversed Log,MolarVolume Inversed Log,Oxidation_States Inversed Log,CalculaterRadius Inversed Log,Young's modulus E (GPa)
129,# 1110,0.8221172153121542,1.92193661883829,0.03141422338333987,0.4215554605752639,1.2604948931679691,1.3907367967047004,0.07836402003757602,2.5442967787506987,0.07491420201637808,1.3231298123374369,0.8082903768654761,0.9212595440915068,2.540122862426578,-6.514735582374063,6.613616425174844,-9.160297271856797,-2.159098207312395,7.342355827999938,-2.662816525903772,1.028106187232133,1.0734622285964766,1.7411526410298253,1.2435835695114563,-3.66346426898552,1.0754937904638675,38.7
130,# 2544,0.38993111370646855,1.810766072119388,0.08706754480456633,0.7433914493992496,1.6256927810813953,1.7495357727290946,0.5825089569588963,1.6383611904244009,0.410821046363739,1.5488302986341334,0.7705517503711222,0.0968320368342778,1.7339386124709308,5.367408836334303,1.2197158365511571,2.386515379657723,3.5930169607571,1.4215298261611735,6.796624065160742,4.50976847706433,3.3994456120819487,2.0889775925190466,17.177758514526097,5.769627093275134,2.482117662998629,81.4
131,# 4166,0.2356376444818479,1.7263161003495997,0.051057545505871216,0.4821225318184626,1.8375572738782264,2.113805519813955,0.21037233449468645,1.4836255225799042,0.11206559095872846,1.9065548494934463,0.7389111694271525,0.02304632923397735,1.3842357860948489,119.05678030733404,2.081708872982981,1.4078510515897988,1.987525124436924,3.6976365921090015,-9.044018514949602,-3.8948455345196655,14.319386622415898,2.5326402754519393,-2.2448701754797424,1.7794963929466632,-8.098859546958188,94.7
132,# 1141,0.015924138248225157,1.009692977785745,9.591301074564339e-05,0.9937343356960824,2.0238846872914475,2.237557226215214,0.977802295349337,1.0185849926256485,0.9813205367548647,1.5803770396058852,0.09821559067075056,0.0001496297034299837,1.049176103084254,-0.4798411598811002,1.0075390051052455,1.2762185858209247,1.5373519069739778,1.0063251317906794,-0.4244109303290252,-0.5165870096569463,-0.33393193953281786,-0.2746361972660764,-0.3184795336474388,4.5791988201402845,-0.4910515435882694,19.4
133,# 358,0.3267773583748406,1.4769807938826431,0.010721810467546215,0.4896193664814551,1.66028337064775,1.837558684817946,0.15915166355905308,1.5825350210620817,0.11737504259780213,1.670851427501603,0.6244997998398402,0.05149621459314676,1.5390327402645705,-1.9537924812723657,2.5815282605466923,1.9875201393171529,3.117861717649378,3.498056741872475,-1.32252061292896,88.880927948268,4.51761082000419,17.125791983549313,-8.440513704383322,3.001469569709056,6.300786164042235,59.1
134,# 4988,0.3704909569968591,1.3056051720649524,0.0022699009417157744,0.4182567950483607,1.1603585413286306,1.198708542735643,0.13303870569258094,1.9314325036351183,0.07316931948441918,1.1683068401999088,0.5163977794943225,0.12152419317815592,2.0295078121395798,-0.9714965860030346,3.0522396084898813,-1.4126151730177468,-1.1042047760151328,7.7917843765672075,-0.7872747015387296,3.3618791056560715,1.718662849721045,-3.1079466966472262,141.36757512875792,-1.1617743602873274,1.5281247566366545,84.0
135,# 3783,0.07109308690817202,1.20447828132045,0.013151814773452244,0.9018574721326721,1.9446569293509937,2.1397039482390023,0.7305361721129562,1.1797834565589396,0.7335229792384022,1.4620578962187367,0.4313310928137539,0.0037467023553263454,1.1702957737538215,-2.2536133462361527,1.116892698758897,1.3765742302913022,1.688731524491603,1.115198666828043,-2.224798835088837,-1.1596985288552724,-1.2503027345516924,-1.4667949008879908,-0.608359401769055,31.242293161905888,-1.176640919069193,56.85
136,# 847,0.5842046627367282,1.9615968584775012,0.07136392427508204,0.4920750398193083,1.5323420275643231,1.6924603723420175,0.18526439853993326,1.9788943605383185,0.11914998962820401,1.6159215891437708,0.8208281581721151,0.2759726342075681,2.0047559283205936,8.332472301435791,2.283055144703678,2.7941204746967148,6.731562567461813,3.4378917002525085,-389.7705645396272,1.7517773222089896,1.617957145374636,1.6525729701527812,2.162180430391764,3.7617488822598766,1.5700859030891827,60.3
137,# 365,0.5787726458419052,1.7046048653227532,0.02192780602715973,0.4723100789919426,1.5495705294363824,1.7379687502428915,0.1317256532800171,1.9145548309709608,0.105361426091194,1.5946697582283158,0.7302967433402215,0.2738931936431991,1.894704852922012,-3.6585376297522063,3.083355124826529,2.4564536997269832,5.733518265065325,4.001913908523242,-1.9762516806944432,1.7595483901720217,1.7592480808333513,2.6925775879553284,2.206753105894278,4.204154623783741,1.8107810540915104,48.05
138,# 1036,0.4560656651655354,1.5623678634268363,0.010721810467546231,0.403963578665022,1.266787742420494,1.3893828463427162,0.06754634001136656,2.0731881906321497,0.0659214319738569,1.2853805885057497,0.6679839306791518,0.2296257402839666,1.988915231070152,-1.9537924812723677,9.834176056556883,-8.918680808982565,-2.2630926396420907,10.68724967162329,-1.354339933976995,1.9624575480893265,1.4619057498900974,5.180872636248082,4.653727260202693,-2.617226705739374,1.598883213283287,63.8
139,# 998,0.3932949829517816,1.5560221171967952,0.014754629266005802,0.4293249674099646,1.4650420243413884,1.6032161543556749,0.08563135054831406,1.8113314030584564,0.07913314692772287,1.470127215223764,0.6649305526082689,0.1071938330959085,1.7616565262242494,-2.4667028074221564,5.5320323108936345,4.0120600638865245,26.765571491643314,6.4742161470241975,-1.6161274671781647,3.911937381830068,2.086686483031206,5.4390792417239835,14.969019200436678,21.55452188692889,2.318633710147341,61.3
140,# 4646,0.1831294387639057,1.2214027581601703,0.002570794316101035,0.8031307878615188,1.5484900107493689,1.7150636251040008,0.4099283879660989,1.4174774347642443,0.5180346677798959,1.2628023432938025,0.44721359549995854,0.043189262231212514,1.4414308829700295,-1.0123027326144505,1.4229965333935617,2.6123632622036013,5.786398809179463,1.2807995537716563,-0.8633428119298323,-21.102481698869585,-18.8570416414154,-1.6408562375222042,-1.4335642039554581,-2.1964156435362776,-163.50059487769164,50.45
141,# 4766,0.3086827731359253,1.480171598918886,0.010006282288042841,0.496451133919851,1.5844897052802562,1.785304664844704,0.1266979680331915,1.612688925904567,0.12235719741955245,1.5693841475365635,0.6262252200848829,0.05392306504811507,1.5435109989772642,-1.8696922307116317,3.2118168459875176,2.199909794215891,4.463458995260738,3.336338500742739,-1.296398910256283,37.59255740129736,3.8218651643505575,15.647099617630062,-5.6999169214128855,4.925876603649626,6.044970383065201,75.3
142,# 216,0.2340979339915933,1.3393289094880343,0.004871919262490165,0.44510661251645706,1.5507430282594077,1.78555681228412,0.13146959533737015,1.5152454341311232,0.08818447600584124,1.546111349592454,0.5405262941789193,0.021832007800308608,1.5109552387281775,-1.290729329455422,3.0895336605704538,2.1987313324601008,5.6773518156416225,5.247730859206892,-0.9837050766266592,-3.639106692262674,8.202525721608225,-4.33982589315982,-2.212312390843663,5.906769562867883,8.690546290962606,84.3
143,# 5141,0.4139284257725261,1.545947291888869,0.011813381975911936,0.4606358010319904,1.4313531076821209,1.543360844724538,0.11905470891921688,1.8514763427275251,0.09774016460739972,1.4567997761234073,0.6600279209007479,0.13588764426596392,1.7998670461951454,-2.0854733703307624,3.4410463135524427,6.053172490952513,-39.22904469069986,4.447361274378261,-1.3951050480519334,2.9878302084096933,1.93999726163261,5.915279506766288,8.479046072935601,44.48887618057336,2.1345486602730253,65.2
144,# 2545,0.4423475213572201,1.9529769289862315,0.12283862678710195,0.7288033096035798,1.560066194615504,1.6672983979820135,0.5720426531585967,1.7554193993339686,0.3871069855782127,1.5128245926723571,0.818141087288542,0.14328857969168232,1.8721695450709808,3.3218315372043863,1.2287738139696387,3.0393787593445425,5.271254852883506,1.462739758583527,3.7180840422799286,2.837938506799692,2.3529123144247337,1.6706789631622716,5.424742660684281,8.470359170758494,1.8749503434847343,75.0
145,# 1025,0.3081023399589858,1.4302850955628672,0.006708568578703378,0.39472194006668027,1.386852497837806,1.6257723079361743,0.06929231636013741,1.7477755319424366,0.06149981369624444,1.3895428335057822,0.5982255360039658,0.07155702592186701,1.692322936906633,-1.4967298866742742,9.074993586262568,3.5917179073612053,-8.497432324195522,14.199243160230074,-1.1175792006236944,8.270399768282699,2.396818630975252,-36.26487556449076,-5.639417497061339,-8.946613377967358,2.7953259876541465,87.3
146,# 874,0.2380824936486643,1.302607228097682,0.004024937794270938,0.6551041808250075,1.7099017762488322,1.880247267821881,0.3200096030165358,1.412018245123965,0.28114548486388835,1.5776536274033763,0.5141671091113806,0.025948665008958427,1.4000037101994136,-1.192726361965554,1.6123868062361486,1.8512021706646933,2.6511707490595064,1.7329851227612152,-0.9234678224070776,-4.6038034613851435,-15.587804242615665,-3.026507031790911,-2.2981212334615404,4.659765242071009,-11.206771689637453,76.5
147,# 256,0.21730971591049905,1.3772914174322488,0.006595240721925566,0.4560235191374695,1.6357499074475172,1.8860004170171207,0.123212604553811,1.471462114801105,0.09483348818282852,1.6388172560919967,0.5657904466123339,0.01837559336220352,1.4583962720582802,-1.4841147827596506,3.3106879461012126,1.834807001159124,3.4372596952275485,4.655729601102662,-1.101553828374375,-3.0098363178996386,20.514298676109085,-7.190984863587395,-1.8995817245868447,3.3929449171811585,39.394215995533635,86.7
148,# 3937,0.26111630104498634,1.2854773997497149,0.003194485407746196,0.4754650476524038,1.4836107920715011,1.593840255769785,0.1985227701679095,1.5453808201461243,0.10748696241407596,1.4831422811648505,0.5011288922689121,0.027022786263950518,1.6046253150268377,-1.0923671962027308,2.1689644634481784,4.223965073536549,14.324549261893358,3.8980565624285353,-0.8537960224954306,-4.909382349035421,5.944875937820704,-2.6192829168845377,-2.917243294754541,14.490810941602467,3.982348352303428,83.8
149,# 988,0.3342521570742107,1.6943298356474008,0.02039588339723519,0.42894850841919696,1.4671034090225632,1.7652773670663415,0.05618500073866736,1.7840636738962827,0.07892516272612554,1.5294946919298806,0.7261454988162268,0.07494800542128506,1.6676585810054108,-3.361637601997621,24.815014094203967,2.2993371829983458,24.368508725759163,6.5111964101100055,-1.9061737056629375,7.3342579975163575,2.2057349280624985,2.777852974943978,-10.431922315801632,6.935456369662014,3.0354812344788162,108.0
150,# 5224,0.32510343805344794,1.2214027581601703,0.0022699009417157788,0.06800351427078882,1.588975460871516,1.5220351803130765,0.003222618748936925,1.4843206227541406,0.0003144807524838462,1.5946697582283167,0.44721359549995854,0.01843567019473066,1.5486054100373159,-0.971496586003035,-1.0958660021146538,7.54064779734237,4.344710349746994,-0.5923483187858553,-0.8025660773132379,-3.019725166440149,14.08013208781348,-1.6408562375222042,-8.08983755831597,4.2041546237837215,5.78069886814999,49.975
151,# 787,0.2302394344960478,1.3231298123374378,0.005177288040512518,0.5040654730810024,1.699972077618235,1.8720077220738416,0.22092013277572548,1.410651399404242,0.12807396411223956,1.6970456543887589,0.5291502622129187,0.012706700331393143,1.4328418031202732,-1.3253963275441052,2.0133607058529197,1.8754350738158818,2.7301857080250507,3.175098212140361,-0.9886355553611144,-2.196794988233797,-14.933467970880775,-3.663464268985555,-2.133854599319489,2.7546457100049277,-44.25397291473917,75.0
152,# 2960,0.2924593713981963,1.2483521895910172,0.0017790198935180585,0.4464327899613748,1.2921279206319043,1.3537145658403258,0.17738999968544827,1.6953114030559682,0.0889750532419027,1.293566213976959,0.4709824129766777,0.049764824123177495,1.8000788331576,-0.9004431923913253,2.3610977641672277,-5.141126355086438,-2.766679837371872,5.167061867965443,-0.7328076933291484,-6713.0998762282425,2.7694078344898823,-1.9767961656454345,-4.358636962775852,-2.800236654224452,2.1336369618292554,63.45
153,# 990,0.3903807822379636,1.4987107869157061,0.009889408803362207,0.4738348823869047,1.4633168544751944,1.5879874124919549,0.13090939915097607,1.7881400791167747,0.10638516887013964,1.4678106396741637,0.6360858929090434,0.11601315599785958,1.7398930253173734,-1.856101508139426,3.103180133023533,4.370230793933531,29.17893673203596,3.950950800694192,-1.2881401369783698,3.5463159284795998,2.186756011491714,10.508986584955398,16.844275934916904,23.64448283714052,2.444443885531405,61.3
154,# 3948,0.3388464235032888,1.603823356078626,0.01649411837357569,0.4891672159739463,1.5847547992373032,1.702409516068954,0.10392536800961172,1.6577435114508356,0.11705016457644753,1.6250332230511952,0.6873066100706865,0.056587276132302286,1.5646493366025558,-2.715543003870545,4.076542536415431,2.710232313146072,4.456230816401838,3.509398609951079,-1.6422512614193483,23.432213539083595,3.147540536641249,3.999193233302989,-12.164221525842374,3.6038345584362426,5.094694901700486,103.0
155,# 1180,0.08277238354971715,1.3400178393597872,0.04420839467325726,0.8880434291591813,2.050362729780425,2.2793239140381854,0.6737024302377412,1.2124729524593734,0.7003298144333231,1.4894009374963182,0.5410017808004595,0.005725714927281479,1.1643007464567732,-25.24390169823041,1.1516167848540817,1.240282021732573,1.4953548854187328,1.1347319826479494,-29.94068848854547,-1.3870985946327867,-1.5460305899041866,-4.373201743777489,-0.6703936957327035,12.557143993225875,-1.1323988693183709,57.3
156,# 1240,0.1642816302984922,1.0705599380461046,0.00011345965942570564,0.8351163724436271,1.4978814596820855,1.5838347690868286,0.5946879947534032,1.3691231243500994,0.5824263222566763,1.2362977302671287,0.26111648393354786,0.023194324540417217,1.428712014344127,-0.493091524125253,1.2095400729273105,4.481434353436697,10.662380812173863,1.219786194275901,-0.4426705117515405,-3.927484692026969,-6.3363521464069015,-0.5932685336676722,-1.240428441637056,-1.81620904395612,-32.62155792089311,75.8
157,# 4989,0.4251808728408345,1.3956124250860902,0.004182404287322085,0.4117015719238258,1.154975051079769,1.198708542735643,0.1072467416944234,2.053816439456705,0.06978266892465122,1.1683068401999095,0.5773502691896262,0.1875146639714038,2.100464313359212,-1.211206563026195,3.909421834612792,-1.4126151730177468,-1.0667858020472871,8.885455713421802,-0.9439171241748651,2.2622698084816983,1.4901379278328133,-10.140723975747287,6.908015095803688,-1.161774360287332,1.4248922590805422,84.0
158,# 258,0.2140884398040378,1.3827470232776993,0.0068830531290219685,0.4558964997913749,1.652064787884954,1.9146987703804108,0.12091552845955443,1.4625686521392491,0.09475426639516636,1.654833665959321,0.5692733237515161,0.017400966798572517,1.4445920774820358,-1.516152361998142,3.3809029728081192,1.758889929160485,3.2165053823683856,4.661775797544352,-1.1195676086082391,-2.8538011615220533,30.370210348299107,-7.88710684202028,-1.8471789023793608,3.182417109034412,-7012.233250632421,86.2
159,# 784,0.22128365862942065,1.6292406028438615,0.03077418003535576,0.5319988848709206,1.8701695167015517,2.126275143231508,0.18748519471310587,1.442025238272986,0.15056782117710696,1.923615618223808,0.6986515715529215,0.018390694585038125,1.4161502879044656,-6.23597877689497,2.2625379642341943,1.3925056808894771,1.8809666357996468,2.710863763557753,-2.9981198567771177,-3.0123189646628634,-200.4277630279993,3.5361461189692487,-1.967303892221082,1.7371128227229833,-17.947160676292032,108.0
160,# 3956,0.3582808693343306,1.5918475514442674,0.015252376241174653,0.4880438871064367,1.5423714569590743,1.5835000240501902,0.09372822762881834,1.6964077036302854,0.11624562917308864,1.5711792663066868,0.6818323281378962,0.0688176709917445,1.5875852439915314,-2.5358828072887434,4.74200250010304,4.4906869708205726,6.107846183883653,3.5379437605462747,-1.5709469740707749,9.267689458852614,2.760052610261147,4.272463710795837,-37.82427369067849,4.86516453183522,4.380719056941371,108.0
161,# 3624,0.18166231141255512,1.4055455998908946,0.007086277262705439,0.6831917076211319,1.6649750353918964,1.82134360738468,0.22459177157064966,1.4312421456090798,0.31888035080093097,1.5633149243373146,0.5834599855436939,0.02662332273317053,1.4330696025109029,-1.5387810169686744,1.9913322263637296,2.047229940638564,3.0648233200543618,1.6154561001750924,-1.1683056860437753,-4.79257991403468,-38.89912793350509,-12.893441356616163,-1.4172220167406024,5.144698423626752,-45.13667432237667,112.0
162,# 4524,0.037002763569442335,1.0231777821421593,0.00011380949409176191,0.9711680018703812,1.9417945818268396,2.1337157389864188,0.9047680830896604,1.06539783838732,0.9159738903775004,1.5279015433416698,0.15137125538162904,0.0006963007815508895,1.0945691159739612,-0.4933411596107016,1.0345100946232515,1.3836044631886415,1.695078303791217,1.030137503175942,-0.4366503443573072,-0.7026207323529314,-0.5684701166700153,-0.3602254050529611,-0.4353954413976153,7.055614344091122,-0.7122786624791753,30.0
163,# 174,0.38571877627479895,1.633404793586242,0.02309060640768113,0.5048470975605895,1.585557934583376,1.681939991819304,0.1451357737169451,1.7185592358280637,0.1286706785820146,1.6501874522582376,0.7004760286167304,0.10299002410965476,1.7361129570958918,-3.904575337924413,2.803962645830488,2.8903964141885403,4.434497471955531,3.1595543941670687,-2.2207932979030005,4.127246582182724,2.586904056636835,3.4721048983681797,21.117867525480627,3.240136017521334,2.4681843737586027,82.0
164,# 245,0.27726029069403085,1.2753023821036238,0.002390695561238213,0.4354182349541063,1.335602262872994,1.4473352012200829,0.14886134224379372,1.6656336881716505,0.0825505248719524,1.33528920527023,0.4931362011919626,0.043651633057648284,1.73278858928837,-0.9880866636103272,2.7390756414436344,199.93199241482756,-4.1665530073903385,5.9328959847747775,-0.7946768577401881,-22.81115819527967,3.0575561398760605,-2.4158105376625505,-3.5360861928795626,-4.152531592669375,2.489571001619282,83.0
165,# 4990,0.4798707886848097,1.4918246976412706,0.006947337959563525,0.4051463487992908,1.1496165375654488,1.198708542735643,0.08502425049614032,2.1839551519629503,0.06650216561138034,1.1683068401999095,0.6324555320336761,0.2738931936431991,2.1739016254607795,-1.5233091277442832,5.605577688209179,-1.4126151730177468,-1.0307113051080494,10.363437685328863,-1.1294138290749849,1.7595483901720217,1.328028407066029,11.946108506129056,3.7627708663095545,-1.161774360287332,1.338559650150124,71.0
166,# 987,0.3340734445841951,1.6815023588799574,0.020372652004128463,0.4539571275730022,1.5175588643869495,1.7869305082956672,0.07697647746162638,1.735842529260708,0.09355015642384926,1.5829894579315136,0.7208936502979326,0.06609683961233632,1.638407344924269,-3.3573500790907405,6.884766765154643,2.192341104545914,7.963178568265027,4.756299532176357,-1.8898062330240115,10.58702758155015,2.469906099699503,2.8945848184210234,-10.37404488016024,4.5048853021465085,3.398786350402663,103.0
167,# 1019,0.32860319975382296,1.400469892194739,0.006194473793458293,0.4541539104577169,1.4482940697390227,1.5823980821975685,0.1386658131564169,1.691440210537973,0.09367186649099453,1.4556629825317948,0.5803514604010029,0.06604564260398546,1.6903892422229356,-1.439471857983539,2.9287964552362844,4.5214618919329945,147.2450767451886,4.7465153966096905,-1.0678050745602483,10.616057659332471,2.8031004913983684,-11.332371186924822,-8.857055772926799,49.018317522708514,2.8124288650766003,71.5
168,# 753,0.39352295351061606,1.6009036010384876,0.021236458272030617,0.5170502227116559,1.7932555899428408,2.027750167020936,0.1886532912373177,1.559361475596709,0.13822868884737358,1.8355596815732569,0.6859797522399318,0.06473851246000538,1.5333151953059327,-3.520978629299744,2.2519891591587933,1.5309903816779855,2.163557353374973,2.9378520888946023,-1.9983378229999236,11.424176184041412,5.2996509295454,4.061974928562125,14.840292003689079,1.9946184086533223,6.66487307572286,62.4
169,# 2439,0.09783531861135318,1.0224709749983336,3.4135365141607953e-05,0.8337929324109691,1.5723145356730366,1.6924603723420175,0.632948554130959,1.2563333998817514,0.5796617299574737,1.2959697534355714,0.14907119849998718,0.0065519710407054114,1.32705313256091,-0.4117950957858582,1.1798788804058815,2.7941204746967148,4.827647296857961,1.2221505348432735,-0.37289324312957983,-1.4792977076097438,-2.094048357372179,-0.3562950670573289,-0.755019196148472,-2.8577412114139937,-3.8102941786836353,66.8
170,# 2741,0.3670504361061144,1.500070598571206,0.01905462912964847,0.07061746504320614,1.9958840734376069,2.042499437939568,0.0007319560118200477,1.4131935924343937,0.00035215703679846626,2.028265787608569,0.6367983768154138,0.020797306601350173,1.3617284611392415,-3.1235514270052183,-0.7109358288481209,1.5074504241737925,1.5860162058513712,-0.6058851619649157,-2.0479363235264403,-3.43669463181644,-16.19589387400795,10.267402890929574,-443.2599970177952,1.530147990314627,-5.707509124653301,58.3
171,# 2314,0.2484471267947315,1.1663114404252264,0.0005812104003906009,0.8064137268663243,1.4312740178352263,1.5127439758167458,0.4740295486288912,1.5301082668418542,0.5244133455592783,1.1966035629374714,0.3922322702537395,0.06713034206233062,1.550208118446729,-0.6740970539782531,1.331253985815101,8.479605652279906,-38.99333213848649,1.2741423852631728,-0.5882890882588565,10.037444537065817,6.890372578843924,-1.1470492118082072,-2.5476069688787644,-1.3934340056893506,5.702821322899022,64.0
172,# 4818,0.30505101850281696,1.6223422976562096,0.0183188956698132,0.4799292856409714,1.637026321844171,1.9079189264066505,0.1087258659701385,1.6090554823314724,0.11054312943543547,1.6936428140574735,0.6956083436402526,0.041491006545042924,1.5321237621381651,-3.0005334900984013,3.840863085593932,1.77599555158732,3.4186485256633485,3.7610458274469942,-1.754645350573588,-16.458323945131962,3.892240380359525,3.648796124772926,-5.33970559321258,2.7838031266554095,6.746723285544396,94.6
173,# 342,0.24988427520800915,1.2971262208583505,0.003326910654323916,0.7295142758157716,1.609921723351953,1.7281691610048415,0.3933295443077047,1.4615680441445256,0.3882409893143611,1.4522268037088797,0.5100502113970524,0.03719983592456861,1.4647257374847558,-1.1087658098231021,1.4514542850378302,2.5201112080561265,3.8751830112294616,1.4606565054560257,-0.8756128686874493,-10.29332799541851,32.12819927924957,-2.8860677806270068,-2.5856003896465163,70.99185766964953,27.176954813227812,86.8
174,# 1752,0.06999592412400613,1.2918787587438332,0.02717025469427143,0.8900430104350909,2.01508857795582,2.2627893369972587,0.6489873210584289,1.186475985898064,0.7050712106362126,1.4894009374963182,0.5060608273474744,0.004905596101904245,1.1585867864976902,-4.953499179280206,1.1683799459229824,1.2540883530820106,1.5521395412032053,1.1318433256246692,-4.6745635465975095,-1.2945661607757823,-1.3052027512795827,-2.760929896836314,-0.6026571398839518,12.557143993225875,-1.091754963111612,64.4
175,# 290,0.2335802908807001,1.3390032124382192,0.004736684225002322,0.5736303738713345,1.612723227540993,1.7205842137392189,0.15953325757669667,1.4770559359716875,0.18875411040001974,1.5224027678363348,0.5403012732157028,0.03840688172420143,1.4451276604714332,-1.2752836033999746,2.5762193096814343,2.5724474091054113,3.82121520361544,2.251086341858065,-0.9802725170665779,-11.559864009681721,17.087620705777287,-4.324197856273819,-2.2015307547186804,7.508109205281576,1156.543422121736,73.9
176,# 2537,0.2703316549576157,1.5698538565513964,0.02155537183882689,0.5132330604554962,1.7781204491994536,2.028022174158062,0.1446805616712849,1.4725551587012866,0.13518978346783034,1.7786203390355644,0.6715523285853671,0.02596665444103726,1.4157644984894615,-3.5836718439901336,2.8122196298139888,1.5305458120141402,2.234223585777804,3.003230527912767,-2.107449856780472,-4.608704931504644,19.73668276909937,4.909823151485132,-3.245639169563065,2.231788930031306,-17.698337160337598,87.4
177,# 5146,0.3955667152201965,1.6487212707001284,0.028368222075089225,0.4896360944759136,1.5804371855276802,1.7316197132440443,0.17331805050369006,1.7242092102312796,0.11738707347083832,1.620538693286593,0.7071067811865477,0.09448762861705404,1.70343119464194,-5.333468909498248,2.405054327748072,2.4972069697936226,4.577455863481875,3.4976387386115735,-2.912687008656272,4.682279018617881,2.5470848688310324,3.2588913532709243,13.780904066406071,3.6796970923620873,2.7019792400635505,58.5
178,# 4666,0.3412238600434439,1.4882699145016562,0.010721810467546215,0.5065466062909242,1.6246081832852155,1.5497431432202815,0.1074794383508298,1.5892621418666988,0.12997452237389115,1.6125227328209852,0.630566661119432,0.05069261309169865,1.4743112066653046,-1.9537924812723657,3.898411152336573,5.72517103717558,3.6108475064950114,3.1263574561772844,-1.3089672923776414,166.43622081945753,4.3373706137459855,12.865509701809001,-13.294948862100869,3.8250179954554038,18.607436012913553,106.0
179,# 218,0.23051198119736885,1.3450177172299853,0.005132715913964232,0.4453190072341425,1.5688478419364882,1.816455320195555,0.1293208845276472,1.5043469968827368,0.08831077511218388,1.5637797203272223,0.5444329027793442,0.020539453121021508,1.4944785763656596,-1.3203525995483107,3.1428701182504604,2.066233118713624,4.944354123129722,5.23462597230983,-1.0012660175166348,-3.388269607674725,9.579351316855496,-4.629176509499827,-2.1392550709812235,5.12715469856912,11.345220437998345,84.9
180,# 1885,0.487963533241161,1.947734041054676,0.11961256656682435,0.10490045537773134,2.045098225386889,2.0199542758203504,0.007508291408678144,1.5283875052063305,0.0011543356820085872,2.1766299317162483,0.8164965809277259,0.04939254917569723,1.551693586769959,3.422693671372233,-1.5858354464175604,1.54390531157383,1.5034189378213227,-0.7969756860635981,4.4847795543788935,-377.088477827333,7.018478426440632,1.6819870686108211,3.5400059975366416,1.3356741972519257,5.632717882260165,43.35
181,# 1874,0.3137118007203901,1.3905922419295291,0.010721810467546215,0.08757311236296847,2.219222853706663,2.0658564472303182,0.0004108380243666888,1.2450596506922478,0.0006716025781498733,2.2135434324050425,0.5742209763930001,0.004180376673883932,1.170589255529064,-1.9537924812723657,-0.6253502583613059,1.4723904869342184,1.2931651155924917,-0.6967275506405309,-1.3496202566778257,-1.2109694831985522,-1.9310750281829423,-9.13392481951992,-6.2782305880579505,1.2985718433989524,-1.1788508525620716,51.9
182,# 267,0.21541805239662554,1.3738866263915839,0.006771055658170681,0.4727395052024253,1.6831115896252042,1.9186180053885824,0.1439688987849192,1.4397204967169606,0.10564907255047233,1.6867968755101856,0.5635988616493871,0.015552668745205259,1.4332155090973826,-1.5036853279134037,2.825279046300947,1.7492196816189254,2.879258485374596,3.9874120775025794,-1.1075691777803591,-2.578376120224482,-106.73875873593865,-6.81082747946175,-1.8685486871337864,2.8449199096076074,-45.720496807086604,82.0
183,# 5127,0.2635389486758141,1.4429168666553374,0.010721810467546215,0.517323613683494,1.85942935842246,2.0926960026859063,0.19896758918829385,1.4081773630542744,0.13844807059717382,1.863063586398077,0.6055300708194986,0.01843567019473066,1.371058064261089,-1.9537924812723657,2.165460429055031,1.4351270206929163,1.91424557189288,2.933296730273527,-1.3124225725861751,-3.019725166440149,-13.873708230574154,-302.8367753006468,-2.9980143331487703,1.9027974189953205,-6.521696112920831,65.35
184,# 224,0.21371595428716772,1.3698563527740593,0.006481182985875739,0.4517686587386058,1.6687615111040581,1.9737255350867675,0.1263912597508633,1.4457477997482842,0.09220368872387986,1.6617032611390867,0.560986525999459,0.014486830625465826,1.4142312001462083,-1.4714161046782623,3.220172697847445,1.628070229033297,3.023623716673101,4.868194773524033,-1.086463964619247,-2.430103588681729,492.8075936602466,-6.405461218414134,-1.841256233607435,3.1015701961460724,-16.771737116820063,88.6
185,# 558,0.5345607045287849,1.5946697582283162,0.010721810467546205,0.3985911256747557,1.144282884905964,1.198708542735643,0.06610538101288835,2.3223400174200717,0.06332611943960746,1.1683068401999088,0.6831300510639735,0.3834043285810388,2.2499064835922415,-1.953792481272364,10.582202005412752,-1.4126151730177468,-0.9958916836523212,12.47180361970525,-1.3563901086600376,1.469626608498025,1.2066980002062195,4.204154623783733,2.6760147527112417,-1.1617743602873274,1.2652214536159372,58.3
186,# 3786,0.1360168874282195,1.221402758160171,0.013347569475231049,0.8074981003941683,1.6350752049274369,1.7495357727290946,0.5627386549965776,1.3715832638055818,0.5265317059341762,1.2628023432938025,0.44721359549995904,0.017543094854282754,1.3875447731117967,-2.2789062637933504,1.2370827730828051,2.386515379657723,3.4471975139768296,1.2719645644739292,-2.3365662400328104,-2.8760567317790966,-6.573693157495826,-1.6408562375222102,-1.005049137021212,-2.1964156435362776,-8.608977737481457,76.2
