,Index,AtomicWeight Inversed Log,AtomicNumber Inversed Log,Bond dissociation energy Inversed Log,AtomicPeriod Inversed Log,Electronegativity Inversed Log,MolarVolume Inversed Log,AtomicGroup Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,CalculaterRadius Inversed Log,Oxidation_States Inversed Log,Poisson's ratio v
235,# 1038,-1.3678837771746837,-1.9537924812723677,-16.0785538655496,4.790764246299725,-1.7183253514347208,5.4530214081951645,-11.817191663495866,1.9347938728727456,1.4081196582059874,1.5867593809489764,-1.9122437639885823,0.267
236,# 2662,-1.4699918420759353,-2.235356825715144,5.019600157978234,5.424752536405755,10.223077829013816,-21.507295833902845,2.582014974914645,5.763989804226728,2.428641127503067,3.0946553278354174,7.175798764826316,0.22
237,# 223,-1.0236360141555154,-1.355984116714187,3.4105288663400337,-5.148889686683267,4.628206449749426,-2.0580359447648746,1.9499244614462972,-3.2706860783166265,10.193366158054332,15.299127591297673,4.807530867028561,0.225
238,# 1021,-1.0683038353124843,-1.4364748247515056,3.1651172683364397,-11.73150548688846,-80.54807049538206,-8.140290893987197,4.459271791994809,10.419439103948353,2.7438095230496136,2.799236934405696,5310.785128032971,0.21899999999999997
239,# 1143,-0.4590830285066115,-0.5207929339450177,1.0261176957464857,-0.412219846064426,1.641089941320541,-0.5195807748526857,1.3412946071802117,-0.7716907795962094,-0.5620087989542851,-0.7214662694496691,5.861399439997232,0.292
240,# 1195,-0.7066707197762662,-0.752907921902985,1.0225928108723428,-0.5103381302899576,1.4979769004828705,-0.31031994784143885,1.2493222894021363,-0.5456860237106669,-0.42058556216072795,-0.5070178154353749,4.726004471362644,0.24600000000000002
241,# 4764,-1.438731084304382,-2.2066886244922754,2.8111543948193214,6.048237521855707,5.296704450423126,-15.848723463734276,3.3702638326823235,10.982036165998487,3.120836906647797,4.295700582818575,5.105965765670871,0.25
242,# 4526,-0.5210584427307074,-0.592312838574248,1.1735569808734798,-0.7444367354269509,3.4085079632223985,-1.1573798915408018,2.3224811872933224,-3.0856163575340987,-3.064051398486673,-3.8991510246428014,-4.0532320274310765,0.17
243,# 875,-0.8369902064534818,-1.0519830736730886,1.484961226855641,-2.144371672162671,2.6044238486625475,-1.8812473448218943,1.8446829696930944,-3.6354845386153687,-6.905019285731322,-6.44400320883156,5.894429659247116,0.228
244,# 241,-0.5929288054609707,-0.6899174520927319,3.4391536038852863,-1.5114416009041929,-0.4478210592427185,-10.394535627104217,-0.6219868895679151,3.9255322889397086,1.6372813859059936,1.3835607406893569,-0.4598552668917551,0.233
245,# 1606,-0.8921270578547505,-1.1083960896465344,6.936279739893888,-2.3412823854549973,2.418267589693866,-4.4274369232183775,2.2027390807759573,-5.88623727268058,-17.602128713262022,-11.05116984532988,4.2041546237837215,0.257
246,# 4493,-0.30349849370032617,-0.3316660621872277,1.1508861817053382,-0.029111652501670717,9.479599089265838,-0.8180628415163783,4.481434353436697,-1.730055788422929,-2.624926397835838,-7.442572638791508,-1.8162090439561285,0.2535
247,# 889,-1.3196256463723044,-1.953792481272364,2.4437699162856004,24.3015410802517,2.613575693021684,-5.702703956611128,1.7780882394457067,-13.293878810256809,6.852911947418332,12.652992499551212,2.550951247577617,0.19154545
248,# 238,-0.6571235905082813,-0.772624217086267,4.764301540216165,-1.8576691232293616,-0.6372026895506471,-6.657720153171237,-1.1194907927651032,4.6101106001899375,1.7196270656317232,1.5066540625278908,-0.64142735299391,0.239
249,# 901,-1.3636861021157929,-1.9537924812723657,-36.2142668739834,6.356427029588924,-6.840348754609188,-52.02302134864456,3.415456384587536,3.3618791056560666,1.8848208932745918,2.381830857845236,-7.8874824981138385,0.233
250,# 4516,-0.6657658187951467,-0.7692752982619638,1.3854690433409411,-1.2866514917290237,13.165629954679304,-1.9384070620555305,3.8289738436584813,94.59376223240244,17.268118186304022,12.394357812522225,-1.8872253067581288,0.267
251,# 850,-1.4175519191466532,-2.1835979782549653,2.280213630882433,10.646132724129954,2.3617262779592725,-5.194557592908248,1.6920909526998993,-7.36420530857825,9.354506439953491,23.36655577875205,2.2360850694553345,0.193
252,# 257,-1.0840902737714022,-1.4532696202624324,3.2520303636380135,-6.615115679161214,3.701473718199521,-1.9536397438044804,1.919377627443989,-3.1843500319235933,15.442399912351627,19.83442523294145,3.6438187877881534,0.209
253,# 261,-1.1507494172886192,-1.577303981645196,3.189392978855184,-8.904821160996262,2.7148403047267746,-1.7571419207001866,1.6228718035290923,-2.4505126167288567,-45.146503918229186,-15.210320910218382,2.693776367244879,0.225
254,# 1744,2.4929208199046617,2.525243880697455,1.436479089105783,3.2588913532709243,1.6081787815804385,-1.0098269936003053,1.256767220958148,-4.92586228019002,-10.297085242368931,-2.8602619462566,-10.140723975747152,0.23800000000000002
255,# 844,-1.68921436773721,-2.8313692153004206,3.2188986777146336,3.6934739463966078,4.300057172192599,3.547022555580217,2.7941204746967148,2.6003570770178315,2.2540554453398176,2.5926528099031776,3.7617488822598766,0.222
256,# 4518,-0.8332579379629212,-0.9793329967280604,1.518957015973892,-1.8178362350242985,17.694887588069705,-1.9355468136451093,3.5630538137184384,15.027303624450195,9.857307462160037,8.111915402983989,-1.714779312904576,0.27
257,# 4519,-0.9371647742470148,-1.115651240424281,1.6079012217254838,-2.2477540843124553,21.8654344926666,-1.933987437859648,3.4347209913835686,10.433994179860449,8.035534569234155,6.859063477587919,-1.6299619931176572,0.271
258,# 749,35.65479106808279,5.824554899931559,4.346952383229066,1.3322878925926596,-1.9209654119568764,1.3606952947138862,-4.702224860678264,1.1294629710375488,1.0783074525867815,1.0810980149150895,-6.387518320369344,0.281
259,# 899,-1.3549232085199097,-1.9537924812723657,12.73915957234086,6.766443523680523,-10.818003347853617,87.59582262383405,3.665665011681114,3.3618791056560666,1.941923100288628,2.3716778006032206,-14.362708292970296,0.20800000000000002
260,# 194,-0.8667292756280578,-1.0955637088177694,3.1294384251228062,-3.3767440328337472,-4.350043837575926,-4.4985251486717255,24.04463451157621,33.51930107232194,2.7166982967624342,2.42482984238822,-4.427245710935863,0.231
261,# 1482,14.084341297681751,6.728857144141146,-0.5125923440439949,4.183737812819846,1.0305656953502065,-3.3183761984737536,1.0153969971645298,-0.8222959371345057,-1.3255998768574078,-0.7207333341483668,1.1260069699773998,0.3
262,# 1031,-0.8203398598874571,-1.0087390826697045,5.855386725837232,-2.974910402043007,-2.1009317488492742,-3.3766425477954223,-52.328915814750154,24.747824654540683,2.36770788188852,2.2277203947189257,-2.0649434226639,0.24600000000000002
263,# 1017,-1.4429974313913132,-2.1435399561294344,14.643459679141856,5.5033035455340125,388.7264215159356,-15.557489350498212,2.6512083896543417,4.803201944510593,2.1870810389647444,2.8746607958519905,27.413013227085948,0.22899999999999998
264,# 4554,-2.7683850850104945,-4.978240711156971,-0.8867620372707037,5.2890524333818165,1.397960736047444,47.4097664414306,1.54390531157383,-2.3071520066891846,-5.201058398146402,-3.1622421985874136,1.3356741972519257,0.258
265,# 1150,-0.6539820842033552,-0.7654829277740699,1.1529484137903718,-1.2079642725185684,2.932182092667302,-3.0620591624546494,1.997513749660001,-876.8023932863199,-5.516309108641921,-12.053551111188467,-6.664797792576492,0.3
266,# 222,-0.9936409387222666,-1.3025844593025666,3.5158117619534823,-4.676719414156043,6.519095252906733,-2.181126274053163,2.183339947897445,-3.8943020717249626,6.998555808864372,8.166708698990293,6.87348394123797,0.22699999999999998
267,# 871,-1.1565283087961205,-1.613630778537655,2.059285259486635,-13.584928664239753,2.7668798389504743,-4.114249777340403,1.866446374877414,-10.478486355414825,9.987002400143766,20.855114411719878,3.2147792198801763,0.19699999999999998
268,# 3951,-1.601649190494505,-2.5999023586856564,4.5876491269323605,4.323716696343917,4.3802208954794,-9.090258421980009,2.582300014216309,42.53665715045722,3.2896667979013023,5.8661004019254515,3.667654518372863,0.27399999999999997
269,# 1473,-3.631412475047363,-8.12496813391884,-0.7192890317100296,4.4114973885692415,1.2657648575755438,667.7683253296431,1.273779014709999,-1.6032996753617512,-2.9084525650345663,-2.149468830058649,1.1853369686210704,0.26
270,# 1028,-0.7606972062166856,-0.9363940177616,2.735544619293358,-2.2093018568349563,-2.753192574872945,-3.9721883099540034,-8.271693842596244,622.1568066987576,2.7106049513215824,2.2032181341856414,-2.7609298968363065,0.22699999999999998
271,# 262,-1.1891175519828774,-1.6504901326469903,3.195866040890041,-11.005364705414273,2.4099207960825564,-1.6623899883223212,1.507359905632,-2.176021650683744,-14.512315740719009,-7.560439959388997,2.3973221158425697,0.22899999999999998
272,# 266,-1.144460995456597,-1.570535028511486,2.9202095027746786,-8.186608543608893,2.5939393828653587,-1.7672836879945764,1.61929853639882,-2.3390665942698186,-22.69244084243851,-12.975732012228525,2.571899086135818,0.221
273,# 364,-1.7673185242727265,-3.0502847296365427,2.574299887424015,3.6636576491861432,2.826835697863868,3.837952388805045,1.7780882394457067,2.9796981760628958,2.7247738401729764,2.940069497374081,2.550951247577617,0.196
274,# 1108,-1.2563906352499985,-1.7840540497361406,1.7414066769639338,43.3188356709774,2.8888856970219154,9.537638166362669,1.85471598929642,4.149617216358387,4.543018451682052,4.485025479345902,4.204154623783741,0.22399999999999998
275,# 259,-1.1184845091031204,-1.5158958751458091,3.26223319295979,-7.709228860790509,3.1343859088652968,-1.8479230876419088,1.7527058722304216,-2.7899822404967587,41.40765602719728,-173.63376966104775,3.1005708378652934,0.213
276,# 3601,-1.015528578227665,-1.3131392544647562,-0.8529963852896776,-2.001331901195224,1.240758155979342,-1.5997849680870415,1.5285376842203515,-0.8181865069338331,-0.7759518489031595,-0.6927828095327087,1.32785245026114,0.17
277,# 748,-46.85292506395571,7.728028750240503,4.249147169902924,1.394816384868703,-2.287752607243371,1.3948829362020307,-7.210795909194474,1.1548516121151355,1.1089219938054728,1.1128654592582707,-8.277971070597184,0.27699999999999997
278,# 4918,-1.0973011375336386,-1.5215968396993145,1.6491079701424751,-4.301491703964792,1.538510320339154,-1.4002121736537487,1.2181757742341517,-1.205963731184339,-1.8431640153365023,-1.587347414151853,1.7105140862985349,0.2
279,# 1483,5.4225296040174875,4.029412624802022,-0.5261027236968089,3.1269562452650903,1.0375597493367756,-3.648595222182036,1.0188259233025971,-0.9803260974402956,-1.6727757632347335,-0.8393224147836745,1.159937486786237,0.3
280,# 758,-2.1520448008176025,-4.049470171247397,2.6659394082954586,2.9064156050557055,3.4573787841460977,3.134482214713359,1.992633452065308,2.4680384358201133,2.2562373877402253,2.377881273630968,2.8684343891544115,0.235
281,# 620,-1.6166452291498543,-2.5941268450372856,3.5784583929666587,3.6636576491861295,-627.0520504404893,3.0341165089859246,4.481434353436697,1.9717129156519049,1.6992577867641194,1.7937393030513076,18.005562983170034,0.247
282,# 1194,-0.4947849622002637,-0.5435209372502677,1.0064411660329076,-0.3134149507212155,1.498377635486623,-0.2245347483022038,1.2507165151333717,-0.4535490772524279,-0.2770996095041798,-0.4292175594802004,4.342860024508673,0.266
283,# 873,-0.9729891775084218,-1.2768607828922185,1.6934741071613193,-3.77932625641618,2.677025954921214,-2.58327565202648,1.85471598929642,-5.331483809412519,-42.545745994389044,-17.97331194037621,4.204154623783741,0.22
284,# 2692,-1.5699468779307022,-2.2231064185396723,3.4754989564034617,7.122273172959721,-13.887717691121026,-9.542162057740967,-7.260752280696628,3.7615570712412834,2.2062565224111803,1.828242220751904,18.005562983170034,0.23800000000000002
285,# 250,-1.069968238436949,-1.4169501220423513,4.303810373198557,-6.924597444926856,5.6950612041301385,-2.0201837208649267,2.115588892866846,-4.228864181526991,6.905132821856152,8.362362273709497,5.5729168007130125,0.24
286,# 213,-0.8802130384149527,-1.1222408102211954,2.797959082999318,-3.0705953894850953,-199.87162351379158,-2.7745996650002827,4.002708067036673,-6.409367629558579,4.441034897630964,3.718014215426793,-111.10950646240721,0.22699999999999998
287,# 740,-5.688506109148575,-178.85197708763297,3.2710031647398896,1.7392199180573509,-23.71641804700177,1.8199301929287863,4.98546243336633,1.4821040643645198,1.3935370316365991,1.4131499012338316,7.943996603585122,0.262
288,# 1154,-0.8128145110778482,-0.9825177934423868,1.2800667911621118,-2.707774903635201,11.510162857506835,7.578368957144304,3.643223007239132,2.3597033612209284,3.606833437238884,2.915026535548242,-2.116096481605193,0.287
289,# 1476,-5.309699495804749,-21.314978655600235,-0.7934199382314696,3.1631953691472363,1.3681390123216262,11.728981549056053,1.3805563637666365,-2.4751299222758125,-6.536570555502872,-4.072710994922871,1.2481747528244485,0.26
290,# 2622,7.987327880247973,4.640574137443377,3.6785770656126515,1.8471992037903864,3.945485263730868,4.603975175585972,2.2516641997372533,2.3308444816672083,1.7488713473496964,2.154297670233606,8.030112108008101,0.21899999999999997
291,# 278,-1.9104653651503216,-3.0502847296365534,3.1059485123769464,6.336443332987745,2.033704993296578,-2.433196703331705,1.3416412656240428,-2.73680824387316,-38.718023038825066,-5.817423707702669,1.9758006522522773,0.247
292,# 1472,-3.015642000825292,-5.819783678514629,-0.6768904859474587,5.925163759569693,1.2136405959129508,-19.061049469344358,1.2196996892448555,-1.27622906246281,-2.0877579016042773,-1.599805723720242,1.1516279126767797,0.25
293,# 642,-1.722159900906756,-2.872788712405697,-543.9457255659087,4.452711583407662,2.3420184582860912,-5.475414649128346,1.60232160106086,-5.089806634177107,7.514746263891874,128.1321575977243,2.07791491004499,0.268
294,# 738,-2.4578829011379,-5.111513744746276,3.050193947200015,2.368447686393359,6.926960177252891,2.1797117552780088,2.6627515036791864,1.7457151929935533,1.69501060805751,1.7400835867383253,4.353990516579971,0.254
295,# 268,-1.1627924052225849,-1.6060972806633949,2.885584810413942,-8.885280771592042,2.4283480859174706,-1.7190067435914342,1.557251199053593,-2.187320931014758,-13.931380727773096,-8.868111653522815,2.4107960624174707,0.22
296,# 2232,-1.5289637631552078,-1.63523175109194,1.0302813884261737,-2.018223073937853,2.0087749245655484,-1.1395118636496828,1.5947628901457824,-1.851455984278345,-1.6299039400389397,-2.5288221387749017,8.403523820310529,0.29
297,# 207,-1.0500729541885463,-1.4070403796237312,3.1117675645514256,-5.4829920627376225,3.491594136304893,-1.9554443573717413,1.7711617694162118,-2.7152109350452696,25.798995683351947,-1303.577109586357,3.5883200437200715,0.221
298,# 242,-0.6829519591585563,-0.8218850009229418,2.735352571503933,-1.8119784289013017,-1.3424693986652505,-5.531534318549666,-1.9553615611422583,9.639482591614813,2.1568655742988407,1.755295935087666,-1.3574552788738004,0.217
299,# 742,502.2127959705671,6.8649232358128085,3.5263590436832684,1.4267474178415531,-3.842702543199024,1.588029587317264,-1190.441417515955,1.3088054704566423,1.2104218985097932,1.219205936040977,67.9514166774383,0.27899999999999997
300,# 725,2.4602801825777045,2.200942627353522,2.44264454094654,1.804285348105472,1.3505439537305757,-2.4719744124569685,1.101500707469698,-3.639485023444208,21.130936792101707,-3.7911958994281947,1.834531296434864,0.207
301,# 1458,-10.81370946479467,66.88514462419079,-0.9435967668992474,3.2648760969264874,1.2109130406299522,36.265962162905716,1.2232162341004886,-1.7261349085890365,-2.7224887682017145,-2.5053683303050187,1.1538603136181798,0.29
302,# 726,1.1092337897825038,1.1016023954393224,4.0472263962972725,1.085002893739418,1.3745622047137602,-6.1199089958046216,1.116860880955136,5.854631810902907,2.193618018941573,10.421266403955046,3.2205172129034487,0.254
303,# 363,-1.6926302927763561,-2.8530654191446314,2.4213111569224943,4.334794216538256,2.396029007503125,5.821748459755755,1.6172132993781996,4.446776490299555,3.656182974828417,4.1521400137722,2.2342350640025117,0.23
304,# 232,-0.8865751003056423,-1.1275006617503835,3.0729855357399574,-4.0333000912244525,-3.1254177876181872,-8.240283236036445,-12.904005150766785,7.445957931192328,2.2921986259160767,2.082749871445922,-3.2705871340384136,0.22899999999999998
305,# 2568,-1.772273845475397,-3.10501116016212,2.7041129784922413,3.6796970923620833,2.8038271198969253,-6.361251522171763,1.7803322514023472,-10.998924546847975,4.755470647902267,7.7348164305737415,2.347901863894,0.27
306,# 247,-0.5495659409635644,-0.6342977975735546,3.054284039574624,-1.3319271763161258,-0.24359054984808726,-16.780988426529046,-0.322819471583822,3.472389926988905,1.5646243615886364,1.303332013700751,-0.2728725471714481,0.22899999999999998
307,# 814,-1.3473557430509069,-1.9537924812723677,-0.7464704053148521,-10.140723975747287,1.3292376953107743,-6.441812103230256,1.519035225956206,-1.3163786174912715,-2.170436700148936,-1.292720543553218,1.3356741972519257,0.25
308,# 1605,-0.7566085880282235,-0.9094780559834112,4.620200454690937,-1.3989958017526574,2.3752141826441164,-2.44243222325922,2.2027390807759573,-2.365614424070282,-4.34625705441096,-5.346516495411716,4.204154623783704,0.242
309,# 217,-1.0100834682089936,-1.3353438380869849,3.1701005310451373,-4.785596980109216,4.652421572830977,-2.1044174801056266,2.0075681122469824,-3.2746961080909647,10.460981812521776,13.41785895774097,4.8180093692477,0.223
310,# 5325,-1.2548995244717238,-1.7285960964970324,1.6896881082036668,-6.613984941414268,1.7165016415148049,-1.471758370475547,1.3047241286905464,-1.4501560981821953,-2.506219125459064,-2.020243975751828,1.9886950649032336,0.24
311,# 2672,-1.650904665742153,-2.603676781650228,6.546331753649357,4.7541296842541465,6.041195560658005,137.44660338781546,2.180782859033937,4.331723355793552,2.547153257516361,3.2904349329004567,6.0655703959666285,0.22
312,# 347,-0.8344564487509388,-1.0606555510601283,2.1957495920558854,-2.50176761482665,66.75724981372946,-3.080029654881104,5.4971089580215295,-5.88623727268058,4.997523645246793,3.4787549107487896,67.9514166774383,0.2
313,# 745,-4.7728992203760425,-34.73995786385716,3.9579191024742952,1.6834746350051146,-5.03593143179464,1.5286936180438666,13.067043458943493,1.2532414303677712,1.2336878054326788,1.2432393575401954,-104.5969189867844,0.265
314,# 1465,7.098419743185268,4.565807686117262,-1.3553832476500944,1.9276075730747515,1.3992188400886858,4.6580679819307775,1.428110613060261,-7.181425276648485,53.249563564143244,24.42720526148735,1.2746724420050208,0.29
315,# 1604,-0.6356636234915165,-0.7431548412980312,3.5231215301518226,-0.8926471028343753,2.3339706896697816,-1.5761993889192576,2.2027390807759573,-1.3124412278712,-2.2737423810444177,-3.4023439929246835,4.2041546237837215,0.239
316,# 3701,-0.5150148670104193,-0.5849302882567405,1.1559322083843686,-0.7037743998873293,2.9771822063589988,-1.0382519889827415,2.1279680101778764,-2.4572867686144364,-2.365545101240168,-2.9400815676801413,-5.41885333855233,0.278
317,# 1034,-1.3502545127497774,-1.9537924812723657,6.7925889456531205,5.2664523973610216,-2.390541839653136,4.328214851335844,-7.218477656853177,1.9435696215353564,1.4665567172698586,1.5850492615649103,-2.805510262541337,0.244
318,# 255,-1.1379690634466837,-1.5494756483253558,3.4376322241555783,-8.701322793510586,3.0137535997686133,-1.7963743279908064,1.688991100476335,-2.700760614568104,64.81395986687801,-36.422478051084106,2.9877082471071046,0.23199999999999998
319,# 3943,-1.6907409551468862,-2.8548656891148525,3.5254792975236318,3.796873335905193,3.929184834564595,-11.086668337867103,2.4171756167585627,49.46016471711199,3.33687601225168,5.221819820467589,3.17001912735642,0.272
320,# 2238,-0.6283947132363954,-0.7285730348646109,1.3889757604454684,-1.3418504724157652,-20.40647187423751,-3.033938326050654,10.104404913673763,7.293415444256085,5.1216130818198735,4.603588123609684,-1.4568789568721183,0.27
321,# 3791,-153.6811363083867,-48.79005516184199,1.2398545430767365,-5.597380540579383,2.0292897358537068,-0.9455611188124456,1.5919390240110327,-2.631535827414597,-4.676939048039358,-3.1676075578629823,-4.834985023895778,0.18
322,# 1423,-1.8426416515566417,-3.1746644758074374,-0.9171692149582028,5.617348019129333,1.4288206052969838,127.66509150557856,1.5137318564041724,-2.151984521809221,-6.198813790461802,-3.8342939516550087,1.3202394400323922,0.265
323,# 729,1.0647877448853873,1.060507367157977,4.354941452340701,1.0510743903722166,1.3769844024264386,-7.013775778584387,1.1184031118706386,4.8660281225775535,2.0480256910291774,7.987315051209669,3.5186453076735402,0.255
324,# 852,-1.427353440523483,-2.183597978254963,2.690180578816812,6.967293133759253,4.387235370048457,-41.632069684644286,2.4887006614943505,8.109200260418168,3.021836674098761,3.5981749515399497,3.7751716125539136,0.203
325,# 1016,-1.4347960285243604,-2.1509009040019174,5.439929485139159,5.940885896865352,12.501359107523944,-22.38685625414626,2.639590317113005,5.36699760750888,2.3797157825440762,3.0292918102925577,8.683294868963706,0.215
326,# 1001,-3.0126637826617872,-6.089690025071808,-4.092807704112508,2.9597790634424936,152.88788208475975,16.54996167847572,3.8173840320108186,5.416633382323476,1.9009622450239196,2.056518860884529,-24.766166725834786,0.251
327,# 867,-1.5364990037869275,-2.466735672337937,2.38256739243406,5.523865561130136,3.0577223193005265,-12.583805688300405,2.05978026704317,96.9197158838828,4.095130156842956,5.215543986894415,2.666104199326268,0.209
328,# 4945,-1.5212950737530446,-2.395973024274808,2.72158377452995,5.153287725503024,4.862134263423858,-553.4188559778435,2.7876943433246035,6.3963965899789885,2.7646585225769544,3.132278532511132,3.8262073496820688,0.239
329,# 1449,-15.094760865636324,26.608330484613166,-0.9783898347646826,3.0307996001627067,1.2267966813724571,20.762199813110144,1.2402889069604348,-1.9049833733856816,-3.1175294822087563,-2.9006284281419368,1.1646177204818058,0.29
330,# 276,-1.940513760067217,-3.1557822986404305,2.359006467139013,6.792431993398499,1.807550318005784,-2.555526930206224,1.324242189847126,-2.3308344136738923,-9.257016108456346,-4.4952485176419374,1.7555028950978198,0.22399999999999998
331,# 205,-1.0431806962327514,-1.3991483892038847,2.8515146192087517,-5.15670003521101,3.292599858897262,-1.9714879455753795,1.7722067877279477,-2.59306409957177,52.091491258678005,-105.65012585579198,3.3704027305033386,0.21600000000000003
332,# 1455,5.6484394194521705,3.981540676296524,-1.4487732054566411,1.811304782498823,1.4416161001512142,4.091179904626931,1.47501259373018,-12.794358194841076,13.53108428969758,9.80136203923062,1.299964375658287,0.32
333,# 3568,-1.3197541446365562,-1.953792481272364,2.6008780587376044,19.004657280163972,2.8976066808841856,-7.177970658109796,1.994228145913888,-35.752968502582824,5.303545446314423,8.924850692208038,2.829872306930183,0.166
334,# 1478,-8.364365075395426,72.26472536587984,-0.8610394263469762,2.5861351035399824,1.4760084727633376,6.594772229359884,1.493889791099557,-4.02693303222352,-68.38937948313755,-11.130224923193417,1.3099161562963166,0.26
335,# 1410,-1.7852248564506588,-3.0005334900984013,-0.9390071258926826,6.398773034321349,1.433889689054589,-25.498408200516753,1.4545739575925505,-1.9784532606924483,-5.407997937081208,-3.280434871705998,1.3356741972519257,0.267
336,# 986,-1.8737078846623456,-3.3530890328929672,4.168990528581798,3.0229779576849363,4.9205063724637,-10.317008608977591,2.097153798582356,19.643339993178355,2.8239200896599432,3.8779376521854485,3.4026977834143883,0.29100000000000004
337,# 384,-1.1115282867896816,-1.5233091277442847,2.746579373005285,-20.071404221764165,26.232102385852446,-15.13593973181839,4.481434353436697,7.789595856698325,2.7247738401729764,2.7549083251792204,18.005562983170034,0.213
338,# 1156,-0.9187504712907892,-1.1365605030127437,1.3761389402047215,-5.7837593039385355,-9.963740795944863,3.045405442012353,8.906541032527857,1.6402628628281692,2.111216817299593,1.889375278240816,-1.3756439100882325,0.302
339,# 1041,-1.0170368599846948,-1.3359622791860644,3.8968647183509817,-14.378003129927428,-2.2608635848236327,22.82640738374712,-5.4785091611771515,3.126149407268601,1.7837202321223575,1.7562387804979376,-2.4594821422884316,0.23399999999999999
340,# 755,-2.958458769747674,-6.5951634520939,2.3272066142599916,2.7524612641111164,2.650675365160605,6.2876135806510245,1.7531295387655703,4.983549434642608,3.173806662960937,3.513265613599688,2.2269942284706694,0.225
341,# 1459,-20.24968793034304,19.165405240615808,-1.001926139805553,2.8969639593699568,1.2375574392510869,16.269272025834105,1.2518767801600528,-2.037700432179538,-3.432594346807562,-3.219956684815855,1.171843606104285,0.28
342,# 892,-1.3367354694603808,-1.9537924812723677,3.9404963098890193,14.610954979501358,3.4375223989501253,-4.607038325963652,1.7722067877279477,-28.581817518932265,4.528281260523562,8.967996425055315,3.3704027305033386,0.212
343,# 167,-3.1873676507798714,-6.408092787252366,2.373852523110984,2.795675758350721,6.1606346165839625,8.990783896233419,3.0956165831886726,3.156600728511824,2.1252578527909813,2.4593271853187355,4.181529400373654,0.244
344,# 1466,5.1997132364151435,3.776779589909183,-1.4918551496410717,1.7661936599588708,1.4610994518888385,3.890254682278637,1.4966635928022258,-18.940581105753783,10.321454305432649,7.849946960716928,1.3113676843281898,0.29
345,# 1145,-0.5156478239593064,-0.5893467443683007,1.0592498640924843,-0.6047206444200138,1.861092301534982,-0.8677582446666948,1.4722307995354966,-1.3931884526625011,-0.9929523151242176,-1.2454728875734422,11.611459947088989,0.292
346,# 1054,-1.834562447136887,-3.1043146279383813,3.3175189334470025,3.163026434945127,9.290271239750338,26.725838129804426,7.153585970178419,3.3618781724041233,2.147405900100819,2.1255731322143503,4.442233450137377,0.257
347,# 2670,-1.5125128453039538,-2.3364446136533834,4.779674557911503,5.036471652346739,6.613437790325235,20.793599616320147,2.4014371605957363,4.299400593474249,2.437970256701236,3.079894195448756,5.481689653111402,0.23
348,# 5310,-1.1215300341213192,-1.5370604346657823,1.6431372704597027,-5.027517982415573,1.7202867514530744,-1.3933105228161848,1.316698304744203,-1.392532540977498,-2.3623561016875283,-1.9554705231703893,2.0309332568564447,0.242
349,# 1453,12.167201780594757,5.982938450454133,-1.2252132243345857,2.1508773090130107,1.3398169974720835,5.994512237500429,1.362880156068586,-4.135013312170617,-13.693574845985127,-16.220309784440264,1.2380982707429995,0.31
350,# 4228,-0.6734462652728977,-0.7591660659824521,1.1964839643816938,-0.7399869094088564,2.3319219826738866,-0.5435732875183394,1.6363830966222217,-1.2481907572644846,-1.1720075276921444,-1.6209213015881376,-10.140723975747152,0.22699999999999998
351,# 695,-1.5254253010169985,-2.2231064185396723,4.326998634417864,5.585985274572304,-28.09682856193335,-627.7691524398265,-48.340668300257185,2.979698176062892,2.014951762557251,1.907408078844272,18.005562983170034,0.23600000000000002
352,# 997,-1.4757803375446277,-2.203893714481069,4.2904052099464645,6.322326554567595,43.253615929759064,12.763262950739774,4.370230793933531,3.5463159284795998,2.0670957685432856,2.2996566296749457,23.64448283714052,0.237
353,# 3562,-1.3791189225804945,-2.075860415602276,2.737886207545138,10.391172796093018,3.154900772510703,-10.761350971545207,2.0213779155393303,34.25982364740885,4.247295544213218,6.1369008379963805,2.994605714525984,0.191
354,# 253,-1.1065914510175947,-1.4902650333108893,3.5367244598443945,-7.582185892228968,3.5651936705432763,-1.8887873864170808,1.8323444569413625,-3.1026973505008364,16.580764857996012,33.22580651665268,3.52149041210925,0.233
355,# 3541,-1.4566149609505932,-2.249775696099493,2.7418287820029743,6.009579848244936,5.177890026721003,186.5771988726877,2.7410348422462003,6.263981640729175,2.735401748900553,3.1738644678348624,4.2041546237837615,0.2185
356,# 3295,-1.0971420682443929,-1.4751102172661907,4.475566316801366,-18.46363157927893,-20.370600463213048,-6.589331755634142,3.820727587291988,9.714786965727107,2.598253939377651,2.8529127629418785,-25.143450522718037,0.22714705
357,# 5139,-1.38401895287569,-2.0913464659377,2.5433520972287917,9.948626640838986,3.2207355040903134,-10.405584327292743,2.0573243502807665,37.6254704189592,4.132575345515986,5.458926424515572,2.9876629780468624,0.21
358,# 1202,-2.273171057882049,-2.3264214928524347,1.0884897043544208,-1.4576694967129398,1.4965229569379248,-0.5130778529718185,1.2442918304313135,-0.9288481684687868,-0.9056503583723078,-0.8103579358360317,7.1094330055456485,0.257
359,# 235,-0.8119425636826029,-1.0136471866861263,2.789569052608113,-2.7238720101214,-3.209555597590591,-4.853003529699666,-12.904005150766785,24.085172419733954,2.613629815015861,2.213513188386502,-3.2705871340383954,0.22899999999999998
