,Index,MolarVolume Exponential,AbsoluteMeltingPoint Cubed,Electronegativity Exponential,AtomicPeriod Exponential,AtomicPeriod Square Root,AbsoluteMeltingPoint Square Root,AtomicNumber Inversed Log,AtomicWeight Inversed Log,AbsoluteMeltingPoint Inversed Log,Electronegativity Inversed Log,AtomicPeriod Inversed Log,Assumed CN Inversed Log,EmpiricalRadius Inversed Log,AtomicGroup Inversed Log,Oxidation_States Inversed Log,CalculaterRadius Inversed Log,MolarVolume Inversed Log,Bond dissociation energy Inversed Log,Shear modulus G (GPa)
386,# 5316,1.2006932183483818,0.2530156117177957,1.9292289743983668,1.3586760806322185,0.5536341350520446,0.7952882265123871,-1.5493085005809442,-1.1207905816043309,1.8453635601401668,1.7238049914668665,-5.479379009885199,-1.4164968847470782,-2.489602919878632,1.3204825257163053,2.00173216091278,-1.9957871834359429,-1.4309820248207263,1.6992936854892289,27.53
387,# 1446,1.227069936555382,0.12183672040777885,1.8110396503101416,1.3847538928041394,0.5705457292132422,0.7040924704864032,-1.662334858407429,-1.1880893641606056,3.352230557086587,2.0878679980817028,-8.17501643978308,-1.7680025543604037,-6.069338834382467,1.4516367360683724,2.082191050539824,-4.977335548873094,-1.704867335520433,2.3942277268652217,32.95
388,# 200,1.2525762198411297,0.1204118146369134,1.7034313743174343,1.3350397129809537,0.5375509640592594,0.7027133165249175,-1.368141766569973,-1.0160765135666554,3.3968838314864915,2.701977794322646,-4.141414165300988,-2.1823823826769333,-15.840843340798285,1.7764027229646562,2.734531769594464,-22.20522535926085,-2.0376737443683437,2.1734504040196825,32.6
389,# 849,1.5783515599158249,0.09817899877408126,1.645486306188877,1.8403008763605881,0.7809795631219708,0.6792084805040167,20.405759822237933,-9.443557102618497,4.418021067233969,3.30123412324266,1.9778973692366175,3.1860758334529935,2.182470221038106,1.7417413899365968,3.7617488822598766,2.3411440816016107,4.638806798303504,11.850657413476164,24.03
390,# 595,1.3471290609115385,0.08595480148952434,1.2610811976452128,1.2419300564485007,0.4654746681256319,0.6643215747001483,-0.8701537068661256,-0.7128170186267888,5.493838234256375,-2.1684936355327697,-1.8889479749864502,31.49653003841255,2.5543178482769684,-3.3988697119980444,-2.196415643536267,1.98997887814482,-4.745108932801517,2.3993440578861223,33.1
391,# 4180,1.2911712883529367,0.11198893751601943,1.8094485458254024,1.7944227044272447,0.7646459030683374,0.6942712596522026,11.525803395366859,-52.454018372022496,3.700757648158914,2.0943441963895166,2.1583580770042587,-6.0878112389502075,7.120136784212141,1.4605502121355465,1.8186284478924812,-36.23445475207392,-2.744703737140896,2.005726338688889,36.72
392,# 1778,1.0336606865729019,0.8618974105276217,1.864191244683114,1.0000000000000002,1.4901161193847653e-08,0.9755344170281304,-0.42465047654015897,-0.3795489543635959,1.0521217719436775,1.8992846915051649,-0.028535837542285218,-0.6880017004041787,-0.6383304427834103,1.5254604481530591,18.005562983170467,-0.8842515979828413,-0.4152783143827894,1.0397904045030155,12.1
393,# 1200,1.0455358435570443,0.8299747202995805,2.049395937916654,1.170529574334919,0.39680760330588255,0.969417400449846,-1.7803891699729333,-1.727324488385788,1.066234499978137,1.4968255996355777,-1.1784011081544268,-0.8377127904682111,-0.7894156416162903,1.2453353274459524,6.416020791330541,-0.7411859196695394,-0.4735738963621186,1.0737306148880086,17.77
394,# 4011,1.3183465360133668,0.2475019759792873,1.7253807808850663,1.4261965271772066,0.5958281040627541,0.7923732003885052,-1.8254848782391715,-1.3015837056494541,1.8707168922479287,2.539026279646317,-28.08504451846321,-22.84865264956379,26.086180276162423,1.8066965687253036,3.5556737417318565,23.447857719724198,-3.4966917646653566,1.8590135691851724,31.1
395,# 898,1.4596949359493363,0.07146473907756623,1.4119500729872352,1.528432077863655,0.6513389472789298,0.6441919627780027,-1.9537924812723657,-1.3501734101695122,8.299928672189198,-15.5538740250749,7.015093836955948,3.3618791056560666,1.9749570225549449,3.820727587291988,-25.143450522718037,2.366183782061656,36.04838041484234,7.5782054497613,25.93333333
396,# 383,1.3730231023617003,0.10236544294984284,1.4688787349685202,1.3725449806709298,0.5627314338711378,0.683951902085174,-1.3559841167141855,-1.0161274801828435,4.162077366659629,22.631190508338708,-6.670865618318556,31.49653003841321,3.2529757345273733,4.481434353436697,18.005562983170034,3.0306718354063533,-6.7201439420023785,2.519143367790184,31.2
397,# 736,1.7288218969317164,0.1211071443514128,1.5458226978744385,1.8083419949159107,0.7696820126274179,0.7033880093549738,-11.921668954178381,-3.781771706345461,3.3748804922079714,5.92176080030333,2.0988809694057347,2.0185522584684263,1.7945834675980388,2.5916838787503718,3.564968325535614,1.8512927772238783,2.515736317006937,2.775866458627781,25.11
398,# 2598,1.5592736739923747,0.08412475653750337,1.3452887055315077,1.5423902651101746,0.6582805886043833,0.6619430652840684,-1.953792481272364,-1.3415321914266067,5.71923568638598,-4.643782065372751,6.106796544703292,2.2622698084816983,1.6442906306287226,-408.9204747050798,-5.966403415472671,1.7771018091930744,5.303213213077703,4.3016419680738265,23.09666667
399,# 1148,1.2438727928701052,0.7638859032934403,1.7382122187836653,1.1413321833669894,0.3635879014033728,0.9561031505359256,-0.7071428546778589,-0.6091806700361511,1.0986342242317342,2.454925572554148,-0.9770697524400364,-5.632581868987249,-2.653153542655293,1.7837913744636409,-14.451200460886508,-3.8466077833970322,-1.914949611706455,1.1207807458831949,12.06
400,# 249,1.2568357730129565,0.07285990092202953,1.499051260051249,1.3734848088095244,0.563339299434916,0.6462711404449618,-1.376843367129634,-1.0506703726886362,7.87849981880555,10.447365419938476,-6.768357256791066,-5.5339255926313475,4.981193888388575,2.355850118862395,10.04000000277822,5.731436422496097,-2.101752280097207,5.379491420518803,37.0
401,# 1408,1.3614264135070189,0.0014338520586156015,2.1321394730693672,1.4028115889537534,0.5817890515910971,0.3358026022905417,-1.9537924812723657,-1.3517116553388877,-0.8456920159194063,1.385474645492932,-12.005565415934793,-1.4123158340214803,-2.5489713402785297,1.5145764568521762,1.3940623718992473,-1.409627278977832,-5.684191156842567,-0.7160554801808896,24.49
402,# 1405,1.3658531935848743,0.001247264790196242,2.146377534804901,1.400762280600505,0.5805312864830245,0.3280900883057061,-1.953792481272364,-1.3509757060839596,-0.8137132836378799,1.368875651715393,-11.412506910919864,-1.390831815843765,-2.4451306629206533,1.5227588607501936,1.3767689754697725,-1.3771398358840077,-6.043765353455656,-0.6940577708343719,24.57
403,# 2661,1.381294763458072,0.08394227603650882,1.549905208169743,1.5001614796559586,0.6368459432374184,0.661703538051099,-1.9537924812723677,-1.340515481136592,5.74301068291182,5.717358785915764,10.251678714649126,11.770363295915484,3.055721066616364,2.2938427518698985,5.539570775156751,4.769031610947394,-7.690117003434299,5.572059697133808,30.4
404,# 4549,1.2024551037002338,0.5884540953221225,1.6447661122365809,1.230655765271263,0.4555734516094199,0.9154165607122691,-1.4889183473524634,-1.3864158502469688,1.2147009710625387,3.31084572482875,-1.7470403017794849,-6.925326321080679,-10.798277479665424,2.2611961425562472,-3.0190084263381314,-8.637774066359956,-1.447522194216095,1.2529210671764055,22.72
405,# 780,1.6017837411802365,0.15372263051902416,1.6760698153676683,2.117000016513441,0.8660254037573755,0.7319076748929055,2.785941104173149,3.4637597768883466,2.6610026362822747,2.9478837021306257,1.4038675167557793,3.3618791066450067,2.230568055874849,1.9832250809513263,2.1691809313985337,1.9960838644460617,4.042805407219708,1.6759324429763276,25.15
406,# 3793,1.1547311132848999,0.4985407153621537,1.4719641292672734,1.1024786638226165,0.3123475237772129,0.8904648319331512,-0.8927471020600793,-0.8941399997058376,1.3021229040594078,20.14942307766948,-0.7534218316126172,-3.1455866524571197,-10.333632139862976,5.9198246473777045,-1.3026567776900475,23.46816203646618,-1.0651187611507902,1.2344622981269031,25.17
407,# 4147,1.2878865356866387,0.1190064761955004,1.8117423831982424,1.713904889754564,0.7340124851874614,0.7013397151702119,-26.928608383644928,-5.79171020994385,3.4426464052781074,2.0850252621673557,2.62094674198161,-4.582768520469899,9.912970177944294,1.4634501268238185,1.840704922789653,-16.33465757927873,-2.6712556076975367,2.114680587305761,36.56
408,# 1209,1.1891019559879838,0.1727166674775274,2.1860584892213963,1.3956124250860895,0.5773502691896257,0.7462580717730339,-1.9537924812723657,-1.2981617139442678,2.4117748391357567,1.325859873331756,-10.140723975747152,-0.8287581038813007,-1.3515190945623097,1.0855857642124185,1.3356741972519257,-1.1186684858676754,-1.327461119440544,1.7878069104236225,30.92457627
409,# 735,1.682195241470055,0.1207494673057088,1.6000580598640042,1.7331336519352865,0.7415734147585009,0.7030413522646711,-5.817151863288236,-2.6938799912099034,3.3861474437503314,4.080594353648933,2.487328477503382,2.2933877913921354,2.0521458725086843,2.1814125125501054,3.0721736016529464,2.142034597368325,2.8879605829471218,2.6927453456255748,24.62
410,# 1095,1.2478319108742628,0.12878523893404284,1.8027362824808373,1.6434982932248676,0.7048596141228161,0.7106313258265715,-6.302290705854638,-3.0500519582483063,3.1565958024170766,2.122287341498716,3.327933758646063,-3.8089761218438,13.575396194925526,1.4282449222280882,1.9340680452485972,-958.5639302205476,-1.96947297442688,2.7892826292218764,32.61
411,# 590,1.2322589538425854,0.14377804156220142,1.868096402624113,1.3498588075760038,0.5477225575051666,0.7237947477068544,-1.5233091277442847,-1.0939539029787293,2.8288130930656314,1.8872615051441293,-4.90261436226602,-1.4792977076097438,-3.7050138244120823,1.4351270206929163,1.9027974189953205,-3.7226422517445554,-1.766336255481441,1.9207021707780376,29.905
412,# 263,1.2315083944262353,0.1020601019292155,1.7088447933265178,1.388076858559446,0.5726423265472592,0.6836114574389119,-1.5773819673859375,-1.1498434622645284,4.179398767499957,2.6593022185017547,-8.696564310686021,-2.400375721056773,-31.87382405103547,1.6172295564876802,2.638220074656138,-13.900520330776608,-1.7572678999199671,3.0888689046101456,35.1
413,# 747,2.0901866987463555,0.09924019078830372,1.2972602471303576,2.059827988086413,0.8500720430564503,0.6804265716239444,13.123065740298715,-11.903881818012366,4.349163597632145,-2.889378971428913,1.4811926008784022,1.1870631108615468,1.148810055594842,-17.49710774114264,-12.491633216755181,1.154385647403757,1.4384838792973569,4.141070026816571,23.74
414,# 746,2.0594180037537364,0.0982586298725644,1.3248100401709488,2.000997332264817,0.8328539622285029,0.6793002649805181,43.013773805903625,-6.801523726136656,4.412752359270667,-3.7251789990966087,1.5767745778834117,1.2188418300131625,1.1896639017230275,76.10122471771521,-22.706249545060142,1.1970643585599188,1.4817972845134508,4.050136591688785,23.15
415,# 890,1.3555874111359327,0.1112910985071795,1.686378457460366,1.4726990036356822,0.6221710168382558,0.6935483425636279,-1.9537924812723677,-1.3256654521636542,3.729515641737076,2.8487664454716537,19.638862796957994,-16.458323945132207,5.775287399500304,1.7759955515873185,2.7838031266553944,11.028137279445806,-5.264397422947333,2.8028998527458806,27.1
416,# 3283,1.4859229047158395,0.09218457305650143,1.451811956982472,1.518560972629931,0.6463460047797441,0.6721141542602386,-1.9537924812723657,-1.3364799769823992,4.869833275524202,75.07468097968004,7.864146241255843,3.3618791056560666,2.0795920445396936,4.370230793933531,23.64448283714052,2.3503814298446737,13.55932230877376,3.664193067421056,24.05
417,# 985,1.3961495989498318,0.12778046210152647,1.6230892022890124,1.6562861626545828,0.7103364305521948,0.7097042550518176,-3.348853595547971,-1.8578716836941624,3.1828267482492185,3.6361812834947895,3.1648889814765138,179.85818126869648,3.3237794456842487,2.011904497461164,2.772323408816264,4.539379778693579,-10.26078071112578,3.0677126580951524,36.2
418,# 825,1.4500733393517131,0.002068412529222637,2.082003381490361,1.5567137531202158,0.6652646321670234,0.3569490194708868,-3.2007852268681503,-1.849814012858848,-0.9431074042170472,1.4496086952019611,5.4095209909839745,-2.2597553254125837,-7.070080717177193,1.5314408297843327,1.3356741972519244,-4.206220358093596,99.0024238454831,-0.9975395750033602,22.18
419,# 4176,1.284871838339234,0.1131484636267151,1.8140340649291185,1.7730713735152963,0.7567782251568934,0.695464196641567,16.871415206248578,-18.880301653041478,3.654322906813512,2.07582866916993,2.2592236252378264,-5.2725304889278615,8.090401853430128,1.4517189013852054,1.807192574748502,-18.439661015494572,-2.6064614228574747,2.0390214817933967,36.97
420,# 1474,1.4582221875843036,0.0004654024728134374,2.2208970074580567,1.6052304466340974,0.6879442758920765,0.2783800537874229,-9.832439119794962,-3.986403417614537,-0.64203973540667,1.291585837258135,3.969748568253584,-1.7895618565550977,-3.472064960256789,1.3006397151564195,1.2015972823735697,-2.498042183770948,39.89145086406161,-0.7390460653492045,17.26
421,# 1198,1.0384168035343462,0.8547009289458666,2.0492232638270225,1.1425897214911125,0.36509912564733704,0.9741721193981836,-1.4444261978203219,-1.393235919000136,1.0552247147987206,1.4970887564724602,-0.9850540018882872,-0.7645216653561767,-0.6976784332357967,1.2462442167045915,5.9211419406991395,-0.6843081802424898,-0.4389491601899576,1.0613691384101689,14.27
422,# 260,1.2347182829444496,0.09672298897210567,1.6760514655613898,1.3869718959357449,0.5719465697459569,0.6775192172853806,-1.549552162791436,-1.137143934085047,4.517420323368299,2.9480679338975104,-8.516480023276205,-2.646441555114616,138.81368991373392,1.683181641922452,2.922119237390641,-30.321838920957852,-1.7964858546111069,3.3270733009454045,36.0
423,# 3038,1.1889368350853202,0.17307231094861564,2.184668245706753,1.3973813208886994,0.5784461945591831,0.7465139575112327,-1.9635961652804923,-1.3037941753827005,2.4077931392697343,1.327291881910576,-10.546354926305364,-0.8379333286824721,-1.3619815459977511,1.0888140489186555,1.3356741972519244,-1.1341314025850606,-1.3260491511888015,1.7932336820326102,30.9
424,# 1477,1.5120176566504273,0.0009290577540986293,2.107586475276047,1.685173229222748,0.7224045716774409,0.3123732135276937,-55.196444750031546,-6.424142693218073,-0.7535152138297649,1.4157124594975834,2.8599202227817004,-3.0453153670825164,-11.620053461749322,1.4304341620152223,1.2759448008336602,-5.886136831970904,8.563908886815339,-0.8244184370762896,18.29
425,# 461,1.310225567008098,0.10875059756187284,2.154871807510736,2.107112131703843,0.8633182217814735,0.6908842231006816,1.5468237040428927,1.6160827723876965,3.8397449878847096,1.3592784438814207,1.4163179187373152,-11.576125122936,4.583101669242696,1.107100841713474,2.151732325348049,-8.66055066548652,-3.2404889647216573,2.8370345964710526,22.87
426,# 5292,1.5897120081363028,0.1545815981418803,1.6749355141433586,1.6371770265090455,0.7021206686560939,0.7325877159974151,-4.013383937389291,-2.2710321988182347,2.6479151407889834,2.9593267493091346,3.416467304002919,3.102806728810913,2.8184372685412566,1.8607242650486449,2.8654479051178328,2.8665304925977546,4.325911160408999,2.1209907451465067,26.44
427,# 2668,1.479859165520989,0.08339079114875625,1.5104109991048469,1.5538151432614817,0.6638624024897822,0.6609770021376469,-2.215322032145953,-1.4627242527175617,5.816403970865575,8.757001675371543,5.535895508235367,3.8386195523249036,2.320980372327172,2.6969486257256157,7.471133968269339,2.9785556597549485,15.780049896972349,5.9053430278089145,32.0
428,# 357,1.3740235039085773,0.12024445225200853,1.6873704039668158,1.4720657209089831,0.6218252702059213,0.7025504366817705,-1.9537924812723677,-1.3210721439270603,3.402241987887229,2.8396687734051174,20.07721034552063,-32.204696094791984,5.424442374351711,1.8754350738158818,2.7546457100049277,8.356670942385728,-6.825404862871285,2.5103852340325306,24.955
429,# 966,1.4795541619474215,0.10925753424995888,1.4106374846905416,1.62147030504208,0.6952217871538072,0.6914199385314987,-2.5941268450372856,-1.6921682006379437,3.8170244880190447,-14.927076882509867,3.6636576491861295,2.2622698084816983,1.780484185128106,-8.529230186038216,18.005562983170034,1.7093387639662223,15.91213476949046,5.825295624106082,31.225
430,# 893,1.3396266571033542,0.0836054619258787,1.6131507395657028,1.4874434241499352,0.6301260378126049,0.6612602877936116,-1.9537924812723657,-1.341820458171895,5.787555360224482,3.813136617072782,13.101152811708024,-42.63478693888149,4.134968800260208,1.7704864226727806,3.747458967622353,8.273915108936869,-4.354197137270348,4.924852495967963,30.4
431,# 4142,1.265615298788072,0.1158388553971358,1.8482771814272492,1.7071912613413471,0.7313340432689039,0.6981933525367945,-48.188089548536,-6.7839995581215655,3.5526302147354696,1.9506365434969493,2.6721528611992413,-3.5556570018743465,20.548665130026386,1.3870136568756064,1.7562898381072611,-7.391950102238035,-2.2431765456798405,2.072457729458219,36.64
432,# 782,1.4596561487465245,0.15655054934724574,1.712259735508656,1.7550546569331509,0.7499999999896878,0.7341347233916627,-31.05597647303873,-5.525066915024292,2.6186609599237984,2.6332596534662,2.3549589326074494,19.76572986966895,3.719576593379739,1.983225081042884,2.1691809314691204,4.216173136640233,36.139911194463785,2.0896712732406546,29.15
433,# 2221,1.397705227923957,0.0005231390699645251,2.194886654618045,1.7046048653227532,0.7302967433402215,0.2838591247461699,13.482566706226214,-21.449189459133944,-0.6585210219469296,1.3168855865874445,2.6925775879553284,-2.6247522551845672,-3.8529448253500136,1.218670233090964,1.3356741972519257,-3.373122658984824,-10.623937953532016,-0.6464654065799762,19.78
434,# 4550,1.2121847715661995,0.5683652282377779,1.639703928538037,1.2581785398413512,0.4792338382985232,0.910132417270285,-1.7894804931689483,-1.6697036412905408,1.2320283305863704,3.380392806905677,-2.122541805279213,-9.759370602532446,-23.816500963622524,2.289707603832392,-2.7813148713261,-12.671927592520607,-1.5430853228872703,1.2739388000794467,23.06
435,# 5317,1.20811942898168,0.2615540664745901,1.9216733630963465,1.376176711932612,0.5650744691056918,0.7996996625504824,-1.6891763206851298,-1.216786286562488,1.808442818401124,1.7417885742842707,-7.062371053693552,-1.4993743548903384,-2.6773505718300115,1.3163637566948259,2.010743503317038,-2.206870080830852,-1.5022579967175709,1.6617949336547042,28.11
436,# 5297,1.5719181804520848,0.1492872344393153,1.6624923878460869,1.6098924541299915,0.6900488229742999,0.728344947900267,-3.190259765469934,-1.8968088505634104,2.731949528929799,3.0926069773624616,3.875756455386996,3.304195820073326,2.867035906168632,1.8591606389349091,2.9769173142491048,3.0819687411089385,4.8406698613957575,2.3224458490700792,27.64
437,# 4656,1.302022141366745,0.4718887429017413,1.4570147807558682,1.276219815165376,0.4938647983247954,0.8823480621239708,-1.4570385030040292,-1.3298097568604452,1.3339333278723182,43.72599915113507,-2.43316714146027,5.821125953513577,4.1246582710218185,5.9198246473777045,-1.3026567776900475,4.504249476947496,-3.011007501340182,1.4056040224680368,23.15333333
438,# 201,1.2516901181859117,0.11570488466344317,1.692260588986432,1.338656724353095,0.5400617248673223,0.6980587077585315,-1.374035988815366,-1.0212321595798663,3.5575052890537173,2.7958733083226943,-4.307677014647855,-2.2530447276022927,-21.38535407580141,1.7755938348985345,2.8345481504397863,-26.250004086139857,-2.024688915500127,2.2728981739280063,33.0
439,# 1039,1.4707777689825816,0.08253861078392492,1.2829553224709818,1.3993390248109303,0.5796550698475776,0.6598464114698739,-1.3163884925204683,-1.0016010361251921,5.934589965657537,-2.5665053055131244,-11.03215532152874,3.276535875767087,1.8459724512227689,-5.227803753330175,-2.8253796297916582,1.77651751377232,21.034292186150036,3.2274212198018533,30.1
440,# 252,1.2450883557524421,0.0883542635455309,1.602834826419074,1.3782981906330043,0.566435824224361,0.6673770253791889,-1.465135091718665,-1.0939309195329574,5.23013303570096,4.020190783306167,-7.310851142224152,-3.3942208238508504,11.447391672201213,1.9141403209381196,3.96235465037386,16.77115621251561,-1.9314673290160864,3.719063938964527,36.0
441,# 463,1.3911956163535852,0.078472037299771,2.1358157047493602,2.7182818284590446,1.0,0.6543134102606635,1.0,1.0,6.593593973121791,1.3811257077810053,1.0,3.8193374365094197,1.8483410640806548,1.1210370325084955,4.2041546237837215,5.78069886814999,-9.244947352430602,5.01879848492081,18.905
442,# 3939,1.3386753511211549,0.09652762595033536,1.3067390962588603,1.2909557421445763,0.5053541623820691,0.6772909472956186,-1.0841873704478742,-0.8783720319149997,4.531215765141958,-3.1396617439982015,-2.7397893223372702,68.08077455040616,2.7429993440825133,-4.987299473325667,-3.655990345704735,2.047219049164557,-4.308562423024186,2.360372460783937,32.1
443,# 1105,1.5829744183260992,0.16523708029768386,1.669460252714705,1.5574314761862758,0.6656109784878433,0.7407720461711108,-2.4128613249012183,-1.536623533366147,2.500779380552464,3.0161712778866305,5.379230100163836,3.0622170941599984,3.0024466682415163,1.866446374877414,3.2147792198801763,3.1323578245532215,4.505305121231497,2.1452225013621,28.35
444,# 4134,1.261131587541219,0.11442095893075625,1.850783199708046,1.6666845406612718,0.71472816378344,0.6967616899768309,-13.752961289446167,-4.837219620103429,3.6052102904928978,1.9422884664048856,3.0460501698646736,-3.2249350386512314,46.01962500457381,1.3935623443496516,1.7850171199593543,-5.768065477314058,-2.1693038539062592,2.18527190077625,37.54
445,# 2220,1.2620582575996508,0.0002665888932874936,2.3007921234308015,1.559623497606781,0.666666666666667,0.25369213806820096,-9.705705032317605,-3.601505777653525,-0.5736353946850676,1.2231180114961575,5.289052433381787,-1.3385225667533702,-1.5154604680707338,1.0855857642124178,1.3356741972519244,-1.2278633487521928,-2.184281447789079,0.5,16.46333333
446,# 785,1.232239012305151,0.1174774396200697,1.9167086074242776,1.5972626492777584,0.6843181422986259,0.6998297686351452,-6.068689634682116,-3.14922083838722,3.4945035939960385,1.7539113103963202,4.143612613497008,-2.0866423565177303,-8.925410854027705,1.2603453915570737,1.6647833928854063,-3.1899987626529835,-1.7660945247560578,2.210479496064617,38.65
447,# 4232,1.159784430333238,0.40863064139586935,1.364722553733677,1.1110029410844708,0.32444284226152553,0.8614336282683642,-0.6864298295431788,-0.6265081808733679,1.4251399685682151,-5.948151708915674,-0.7991741024065329,-6.1698066101366615,-575.6080501428507,20.218529843288085,-0.9114597774921422,5.458926424515592,-1.1001558232283697,1.4370473104249897,30.46
448,# 137,1.4422769774279802,0.10806314057944126,1.4258062070706503,1.5423902651101753,0.6582805886043837,0.6901544048480924,-2.0889354573418952,-1.444999902149551,3.87116548454274,-27.489561446333628,6.106796544703253,2.9796981760628958,2.035858319763016,-48.34066830025511,18.005562983170467,1.9224266131259509,-221.6031632340499,4.125357622885477,34.5
449,# 4553,1.2436514388367028,0.5075303797936637,1.6237095017971659,1.3498588075760038,0.5477225575051666,0.8931210812131609,-3.7491887941011335,-3.4865914110761125,1.2921002372551569,3.6257842411656505,-4.90261436226602,49.331905136639726,9.632808530136614,2.386515379657723,-2.1964156435362776,33.33195613464809,-1.9119625096003543,1.3478861819934018,21.62
450,# 1951,1.267969788456517,0.0,2.7182818284590446,1.33071219744735,0.534522483824849,0.0,-1.9537924812723657,-1.355703239901616,0.5,1.0,-3.956275739095574,0.5,-0.4385285585064322,1.0,1.0,0.5,-2.2834331197069107,-0.4501163220523207,12.105
451,# 3156,1.41263190517263,0.12434865527898165,1.6297700711605323,1.5262682645305248,0.6502505004254445,0.7064913499440413,-2.2195037395313952,-1.4397975343827232,3.2774918739519,3.52784459070015,7.183660856245031,16.250272223417948,3.5920927931564735,2.2041154009548856,3.1344124011162573,4.471989126339618,-15.899729246879067,2.5511999821933595,29.02
452,# 816,1.3736777129447542,0.0010772123601905646,2.1827293676216986,1.3956124250860895,0.5773502691896257,0.32017215169833463,-1.9537924812723657,-1.3482468151253275,-0.7825994291189332,1.329297666743931,-10.140723975747152,-1.3274860712508465,-2.190884706601174,1.5314408297843327,1.3356741972519244,-1.2960783835381855,-6.788686444643368,-0.69179197488722,22.21
453,# 2202,1.743640030657987,0.114615017625835,1.5362104424593541,1.7243110617354385,0.7381243704193059,0.6969585030051774,-3.91839183672275,-2.04180818863282,3.5978834634448886,6.474834729133849,2.5463816410409272,1.8991351606318667,1.7738235189209244,2.7410348422462003,4.2041546237837615,1.830888348160122,2.4214958907955766,2.93474584041272,25.3
454,# 3157,1.3804796336771814,0.13018525959134855,1.6949663503144232,1.5080511874480858,0.6409510222636154,0.7119130744047653,-2.1803915744742106,-1.419550466090964,3.121088136070877,2.7723691034982925,9.058337500686644,-25.390518792177712,5.286173987361984,1.88568657942204,2.5757417097784514,7.7285455108271774,-7.5834489782206,2.4039320443112846,29.075
455,# 3042,1.1873649903950074,0.1764847918073346,2.1714685962829043,1.4143451983875022,0.5887840577551899,0.7489472224598753,-2.0608016074020328,-1.3590030393516008,2.37064304085496,1.3411503941317435,-16.837404822681336,-0.9297167258372788,-1.4670516761801389,1.121037032508496,1.3356741972519257,-1.29446738474082,-1.3126914960075715,1.8471274727443219,28.8
456,# 4614,1.1284345723616236,0.558656032768048,1.4525232103862071,1.0000000000000002,1.4901161193847653e-08,0.9075225298511691,-0.3141026857886383,-0.28872522513695603,1.240808361130258,68.33881987043904,-0.028535837542285218,-2.0591269138654598,-3.6775158392485383,7.745014972871165,-1.4298252850604372,-28.712582055060853,-0.8981823972999737,1.1728485905629509,34.0
457,# 1052,1.482049388915877,0.12831931269640245,1.491910592392276,1.6438844525316316,0.7050262476076842,0.7102021850273705,-2.9381939574176914,-1.758115136523105,3.168679892699496,11.925603876957393,3.3227061276968195,3.3618781688805033,2.0946373321457386,6.343475426120857,5.201371379762515,2.142753652087961,14.894841035892565,3.178833598275852,34.2
458,# 203,1.2499861368904834,0.10699251624182532,1.6709626484883655,1.345647083049411,0.5448623679425845,0.6890100662693037,-1.3854736818723727,-1.0312322020390243,3.921550114819917,3.000301938374674,-4.663219834194763,-2.399532216974458,-62.54176229432775,1.7740393799533354,3.0536951994229184,-40.20696914813597,-2.000041243232149,2.4997794489229284,33.8
459,# 5291,1.6543532414017046,0.14750903581168906,1.6192393546016983,1.6696736116986972,0.7159805620481465,0.7268918017786022,-4.366499845784792,-2.3856153932953643,2.762089735530334,3.702351769997632,3.0139048374466686,2.3720477112983573,2.273372644090493,2.0933669382332503,3.4653442268913137,2.2886559400167914,3.1882676847059783,2.228422809970055,25.33
460,# 856,1.3685927136742602,0.13644395690410294,1.7275404003985768,1.5125441543391778,0.643267520902677,0.7175062981582301,-2.249775696099493,-1.4464817819225138,2.975722038487856,2.524344262630501,8.50261907609812,-10.998924546847975,6.738148330599273,1.7803322514023487,2.347901863894,11.386143901375453,-6.287187582046137,2.3123736220951017,29.8
461,# 2223,1.4709018121340998,0.0006974901459785133,2.1437762531893902,1.7820738631661202,0.7601169500660919,0.29779884753585745,6.568726253285473,19.400765812692057,-0.7029016905494796,1.371859619049841,2.215162998612889,-4.19508432443977,-9.357609579025953,1.3051410701496091,1.3356741972519257,-8.899682279586017,20.938026587847627,-0.8761108525434151,18.67
462,# 1008,1.4466723950996436,0.07138906672250453,1.4269856590910959,1.525204780139182,0.6497143088333721,0.6440782259318444,-1.9537924812723657,-1.3502255218264876,8.32432799432137,-29.36926072267887,7.269823317594078,3.678191529252101,2.05650934724384,3.3823238741450443,-81.61561634306584,2.5113627426221257,265.8143231032888,7.710846396725921,26.8
463,# 251,1.2482335284473318,0.082400099568587,1.5683364939747413,1.3781012987891017,0.5663097044441459,0.6596617300229433,-1.4405730900928906,-1.0828561953226188,5.954373230264532,4.9621204904983225,-7.28712457128286,-3.90630024965132,7.911640741925264,2.021168002745086,4.87589216435887,10.345201013237237,-1.9751226426197488,4.215629597710437,36.9
464,# 838,1.5102457051257223,0.12450113446430755,1.5469663053454965,1.6901591482028744,0.7244464749279003,0.7066356622230916,-6.178839171054719,-3.0142002520298954,3.273109753892548,5.862862255443803,2.814481724574454,4.205426433009534,2.305078186337392,2.7941204746967103,3.7617488822598624,2.5349788283260875,8.777403325444341,2.659667853931402,30.41
465,# 638,1.3153017902509263,0.06620038182189293,1.8217871875551968,1.5424942533198491,0.6583317941797807,0.6360287526727653,-2.5950501759789097,-1.609928914698184,10.528866669851752,2.045529472851655,6.101000472103349,-3.0220320094471766,55.81139183587325,1.435512041392821,1.9025359331731675,-8.301835926916906,-3.396902702606284,8.52799598091734,33.14
